date,category,region,channel,units,unit_price,discount,sales
2024-01-16,Fashion,Rajshahi,Online,1,2439.08,0.036,2578.08
2024-01-16,Fashion,Dhaka,Online,2,2485.06,0.011,5102.27
2024-01-16,Home & Living,Dhaka,Store,4,4411.95,0.038,16820.92
2024-01-16,Home & Living,Rajshahi,Online,4,2727.88,0.123,9417.31
2024-01-16,Home & Living,Rajshahi,Store,2,4681.4,0.046,9640.69
2024-01-16,Home & Living,Dhaka,Online,4,3796.9,0.105,16094.76
2024-01-16,Home & Living,Dhaka,Store,2,4082.85,0.141,7896.09
2024-01-16,Home & Living,Dhaka,Store,1,4051.07,0.094,4153.13
2024-01-16,Home & Living,Chattogram,Online,1,4379.74,0.093,4058.39
2024-01-16,Home & Living,Khulna,Online,1,2896.65,0.053,2883.64
2024-01-16,Beauty,Chattogram,Store,2,2201.43,0.144,4056.03
2024-01-16,Beauty,Khulna,Online,5,1553.12,0.091,8060.27
2024-01-16,Beauty,Chattogram,Store,2,1687.22,0.136,2964.98
2024-01-16,Beauty,Dhaka,Store,2,1376.96,0.097,2980.42
2024-01-16,Beauty,Dhaka,Online,1,1250.79,0.117,1130.93
2024-01-16,Beauty,Dhaka,Store,4,1556.12,0.06,6826.49
2024-01-16,Sports,Dhaka,Store,1,3525.58,0.021,4467.03
2024-01-16,Sports,Rajshahi,Online,3,2928.74,0.055,9579.72
2024-01-16,Sports,Rajshahi,Online,2,3709.48,0.102,9192.1
2024-01-16,Sports,Dhaka,Store,3,4793.78,0.006,16207.3
2024-01-16,Sports,Dhaka,Online,1,3873.37,0.044,4654.42
2024-01-16,Sports,Dhaka,Store,2,3050.8,0.081,7360.68
2024-01-16,Sports,Chattogram,Store,4,3607.51,0.029,16047.24
2024-01-17,Electronics,Chattogram,Online,3,12253.57,0.102,33075.13
2024-01-17,Electronics,Chattogram,Online,2,11975.81,0.09,21625.19
2024-01-17,Electronics,Chattogram,Online,1,11201.5,0.034,11590.34
2024-01-17,Fashion,Dhaka,Store,4,2250.04,0.106,7970.43
2024-01-17,Fashion,Khulna,Store,1,2222.87,0.039,2209.33
2024-01-17,Fashion,Dhaka,Online,3,2542.46,0.04,7292.16
2024-01-17,Fashion,Chattogram,Store,1,1946.5,0.066,1958.13
2024-01-17,Fashion,Chattogram,Online,3,2143.01,0.04,6609.12
2024-01-17,Fashion,Rajshahi,Store,2,1583.1,0.094,3380.86
2024-01-17,Home & Living,Dhaka,Online,1,4472.38,0.154,4208.26
2024-01-17,Home & Living,Khulna,Store,1,4356.83,0.108,4052.14
2024-01-17,Home & Living,Dhaka,Online,2,4032.04,0.035,9232.55
2024-01-17,Home & Living,Dhaka,Store,1,4482.67,0.133,4098.6
2024-01-17,Home & Living,Rajshahi,Online,3,4404.22,0.0,14721.38
2024-01-17,Home & Living,Dhaka,Online,1,5487.08,0.144,5618.8
2024-01-17,Home & Living,Chattogram,Store,3,4452.73,0.028,14565.36
2024-01-17,Beauty,Khulna,Store,1,1505.42,0.05,1523.26
2024-01-17,Beauty,Rajshahi,Online,1,1394.74,0.02,1522.9
2024-01-17,Beauty,Khulna,Online,1,1297.05,0.122,1162.66
2024-01-17,Beauty,Chattogram,Store,3,1187.96,0.158,3328.95
2024-01-17,Beauty,Rajshahi,Store,1,1300.52,0.031,1380.14
2024-01-17,Sports,Dhaka,Store,4,3645.13,0.079,16439.96
2024-01-17,Sports,Dhaka,Online,2,4159.18,0.149,8264.22
2024-01-17,Sports,Rajshahi,Store,4,3649.9,0.121,14682.53
2024-01-17,Sports,Dhaka,Online,6,2638.04,0.019,21085.77
2024-01-17,Sports,Rajshahi,Online,2,4062.13,0.0,10556.28
2024-01-17,Sports,Chattogram,Store,2,4114.86,0.096,8565.02
2024-01-17,Sports,Dhaka,Online,1,2384.49,0.114,2691.72
2024-01-18,Electronics,Rajshahi,Online,1,17904.73,0.119,15555.84
2024-01-18,Electronics,Dhaka,Online,2,13347.08,0.14,25882.9
2024-01-18,Electronics,Chattogram,Store,2,14419.23,0.077,30864.05
2024-01-18,Fashion,Khulna,Online,3,2092.12,0.156,6192.67
2024-01-18,Fashion,Khulna,Store,2,1877.79,0.124,3795.45
2024-01-18,Fashion,Dhaka,Store,2,2072.41,0.034,4086.08
2024-01-18,Fashion,Rajshahi,Online,1,1387.42,0.165,1309.9
2024-01-18,Fashion,Chattogram,Store,1,2117.23,0.119,1854.69
2024-01-18,Fashion,Dhaka,Store,2,2168.53,0.1,3965.25
2024-01-18,Fashion,Dhaka,Online,1,2142.14,0.039,2385.44
2024-01-18,Fashion,Dhaka,Online,2,2595.08,0.08,5109.45
2024-01-18,Fashion,Khulna,Online,3,1860.89,0.106,5241.21
2024-01-18,Fashion,Chattogram,Online,3,1859.07,0.069,5889.93
2024-01-18,Fashion,Dhaka,Online,2,2009.55,0.015,4426.42
2024-01-18,Fashion,Chattogram,Online,1,2227.63,0.194,1969.59
2024-01-18,Home & Living,Dhaka,Store,2,4984.05,0.082,9013.43
2024-01-18,Home & Living,Chattogram,Online,3,4185.21,0.072,12484.31
2024-01-18,Home & Living,Dhaka,Store,4,4508.11,0.029,18439.96
2024-01-18,Home & Living,Dhaka,Store,1,4178.09,0.057,4342.69
2024-01-18,Home & Living,Dhaka,Online,1,3563.22,0.149,3159.65
2024-01-18,Beauty,Dhaka,Store,2,1391.7,0.117,2604.03
2024-01-18,Beauty,Rajshahi,Online,1,1241.22,0.137,1162.79
2024-01-18,Beauty,Chattogram,Online,2,1897.57,0.034,4340.39
2024-01-18,Beauty,Khulna,Store,2,1382.26,0.071,2912.24
2024-01-18,Beauty,Chattogram,Online,1,1278.02,0.095,1335.11
2024-01-18,Sports,Rajshahi,Store,5,3060.99,0.002,19676.88
2024-01-19,Electronics,Chattogram,Store,1,12785.33,0.123,11339.2
2024-01-19,Electronics,Rajshahi,Online,1,15287.94,0.101,14160.63
2024-01-19,Electronics,Chattogram,Online,3,11933.45,0.122,35121.86
2024-01-19,Fashion,Khulna,Store,1,1405.99,0.027,1389.56
2024-01-19,Fashion,Khulna,Online,6,2659.17,0.091,14582.83
2024-01-19,Fashion,Khulna,Online,1,2585.62,0.148,2593.39
2024-01-19,Fashion,Khulna,Store,5,1576.55,0.109,7421.26
2024-01-19,Fashion,Rajshahi,Store,4,2116.13,0.06,9233.65
2024-01-19,Fashion,Chattogram,Online,5,1900.66,0.04,9317.6
2024-01-19,Fashion,Dhaka,Online,4,2174.96,0.052,9363.96
2024-01-19,Home & Living,Chattogram,Online,2,4147.55,0.079,7657.17
2024-01-19,Beauty,Dhaka,Store,2,1435.4,0.112,2704.81
2024-01-19,Beauty,Chattogram,Store,4,1265.68,0.007,5110.76
2024-01-19,Beauty,Dhaka,Store,3,1038.69,0.095,2795.28
2024-01-19,Beauty,Rajshahi,Store,2,1673.5,0.0,3309.04
2024-01-19,Beauty,Dhaka,Online,3,1252.69,0.217,3343.17
2024-01-19,Beauty,Chattogram,Store,7,1497.06,0.005,12252.14
2024-01-19,Beauty,Rajshahi,Online,2,1630.7,0.106,3013.72
2024-01-19,Sports,Rajshahi,Online,1,3506.43,0.058,3908.0
2024-01-19,Sports,Dhaka,Online,4,2652.5,0.086,12439.66
2024-01-19,Sports,Chattogram,Online,1,2647.13,0.018,3325.88
2024-01-19,Sports,Rajshahi,Online,4,2711.58,0.054,13768.58
2024-01-20,Electronics,Dhaka,Online,2,12211.16,0.193,19559.84
2024-01-20,Electronics,Chattogram,Store,1,9059.22,0.054,9272.43
2024-01-20,Electronics,Dhaka,Online,1,14293.47,0.095,15198.54
2024-01-20,Electronics,Chattogram,Store,1,15774.59,0.101,14310.51
2024-01-20,Electronics,Chattogram,Online,3,8237.87,0.054,26492.44
2024-01-20,Electronics,Dhaka,Store,2,12355.23,0.177,20384.05
2024-01-20,Electronics,Dhaka,Store,1,9840.93,0.036,10509.93
2024-01-20,Electronics,Chattogram,Online,1,10420.61,0.073,10335.93
2024-01-20,Electronics,Khulna,Store,3,15315.87,0.048,49675.86
2024-01-20,Electronics,Dhaka,Online,1,11911.07,0.106,12563.58
2024-01-20,Electronics,Dhaka,Online,4,13646.28,0.022,63863.18
2024-01-20,Electronics,Khulna,Online,1,11716.89,0.106,12519.67
2024-01-20,Fashion,Dhaka,Online,2,2531.77,0.061,5141.07
2024-01-20,Fashion,Dhaka,Store,3,1945.12,0.175,5106.78
2024-01-20,Fashion,Chattogram,Online,1,1931.63,0.098,1995.45
2024-01-20,Fashion,Chattogram,Online,3,2121.06,0.13,5849.93
2024-01-20,Home & Living,Khulna,Online,1,4899.03,0.083,4678.06
2024-01-20,Home & Living,Rajshahi,Online,2,3215.57,0.069,6373.99
2024-01-20,Home & Living,Khulna,Store,1,3895.49,0.168,3223.21
2024-01-20,Home & Living,Dhaka,Store,2,3545.89,0.087,7762.51
2024-01-20,Home & Living,Chattogram,Online,3,5658.46,0.109,16375.66
2024-01-20,Home & Living,Chattogram,Online,1,4208.74,0.013,4509.9
2024-01-20,Home & Living,Khulna,Online,1,3953.94,0.21,3131.75
2024-01-20,Home & Living,Rajshahi,Online,1,4216.89,0.066,4679.16
2024-01-20,Home & Living,Chattogram,Online,1,4471.53,0.101,4809.23
2024-01-20,Beauty,Rajshahi,Online,1,1533.64,0.068,1465.76
2024-01-20,Beauty,Dhaka,Online,1,1673.53,0.061,1855.33
2024-01-20,Beauty,Chattogram,Online,2,1644.81,0.103,3435.14
2024-01-20,Beauty,Khulna,Online,2,1654.73,0.022,3248.73
2024-01-20,Beauty,Dhaka,Online,2,1949.45,0.03,3991.11
2024-01-20,Beauty,Dhaka,Store,2,1294.52,0.056,2695.04
2024-01-20,Beauty,Dhaka,Store,1,1282.47,0.05,1437.41
2024-01-20,Sports,Chattogram,Store,2,2816.71,0.079,6061.25
2024-01-21,Electronics,Rajshahi,Store,1,13530.73,0.101,12664.77
2024-01-21,Electronics,Chattogram,Store,2,10826.48,0.176,21447.12
2024-01-21,Electronics,Chattogram,Online,3,17005.1,0.073,48759.96
2024-01-21,Electronics,Dhaka,Store,2,11266.8,0.102,22955.73
2024-01-21,Fashion,Dhaka,Online,1,3050.13,0.086,2785.98
2024-01-21,Fashion,Rajshahi,Online,3,2783.79,0.089,8169.27
2024-01-21,Fashion,Dhaka,Online,1,1964.08,0.064,1812.77
2024-01-21,Fashion,Chattogram,Online,2,1633.49,0.108,3209.42
2024-01-21,Fashion,Dhaka,Store,1,1694.4,0.196,1582.42
2024-01-21,Fashion,Rajshahi,Store,1,1928.06,0.174,1902.55
2024-01-21,Home & Living,Chattogram,Online,2,4414.56,0.088,8373.06
2024-01-21,Home & Living,Dhaka,Online,4,3804.3,0.028,15304.09
2024-01-21,Home & Living,Dhaka,Online,1,5742.95,0.163,5273.71
2024-01-21,Home & Living,Dhaka,Store,4,3206.22,0.053,12059.45
2024-01-21,Home & Living,Dhaka,Online,2,4069.78,0.02,8354.59
2024-01-21,Home & Living,Dhaka,Online,3,4976.82,0.07,14990.49
2024-01-21,Home & Living,Dhaka,Online,1,3799.11,0.052,3577.98
2024-01-21,Home & Living,Khulna,Online,1,4571.09,0.078,4572.53
2024-01-21,Home & Living,Rajshahi,Store,2,3751.51,0.105,7774.78
2024-01-21,Beauty,Dhaka,Online,2,1093.77,0.02,2266.12
2024-01-21,Beauty,Chattogram,Online,2,1624.29,0.148,3016.05
2024-01-21,Beauty,Chattogram,Online,2,1521.69,0.141,2866.93
2024-01-21,Beauty,Rajshahi,Online,3,1599.57,0.072,5020.59
2024-01-21,Beauty,Chattogram,Store,3,1271.61,0.113,4055.87
2024-01-21,Beauty,Dhaka,Store,1,1381.58,0.034,1522.04
2024-01-21,Beauty,Khulna,Store,1,991.72,0.051,947.75
2024-01-21,Beauty,Rajshahi,Store,4,1444.77,0.092,5337.85
2024-01-21,Beauty,Khulna,Store,2,1666.23,0.104,3072.62
2024-01-21,Beauty,Khulna,Store,2,1508.67,0.145,2547.63
2024-01-21,Beauty,Rajshahi,Online,2,1364.47,0.156,2339.57
2024-01-21,Beauty,Chattogram,Online,3,1247.61,0.07,3874.65
2024-01-21,Beauty,Dhaka,Online,1,1284.99,0.031,1329.41
2024-01-21,Sports,Chattogram,Online,1,1764.27,0.078,1963.32
2024-01-21,Sports,Rajshahi,Store,1,3865.74,0.05,4904.31
2024-01-21,Sports,Dhaka,Store,1,3302.98,0.007,3921.43
2024-01-22,Electronics,Dhaka,Online,3,11405.09,0.097,31546.53
2024-01-22,Electronics,Khulna,Store,1,11775.27,0.0,13101.02
2024-01-22,Electronics,Rajshahi,Store,4,8385.15,0.096,30188.91
2024-01-22,Fashion,Chattogram,Store,2,2528.11,0.031,5203.1
2024-01-22,Fashion,Chattogram,Store,4,1307.95,0.095,5030.77
2024-01-22,Fashion,Dhaka,Online,3,2441.14,0.116,7255.72
2024-01-22,Fashion,Dhaka,Online,1,2641.28,0.0,3118.31
2024-01-22,Fashion,Chattogram,Store,1,2627.56,0.2,2523.46
2024-01-22,Fashion,Rajshahi,Store,1,1706.7,0.037,1672.95
2024-01-22,Fashion,Khulna,Store,1,1837.45,0.083,1706.97
2024-01-22,Fashion,Chattogram,Online,1,2292.22,0.09,2310.52
2024-01-22,Fashion,Rajshahi,Store,4,2811.83,0.047,12189.83
2024-01-22,Fashion,Chattogram,Online,5,1929.38,0.0,9644.67
2024-01-22,Fashion,Chattogram,Store,5,2014.65,0.052,10462.06
2024-01-22,Fashion,Chattogram,Store,2,2568.51,0.048,5083.07
2024-01-22,Home & Living,Rajshahi,Online,4,4538.44,0.043,19556.42
2024-01-22,Home & Living,Dhaka,Store,3,5349.95,0.066,14797.67
2024-01-22,Home & Living,Dhaka,Online,2,2961.88,0.11,5846.96
2024-01-22,Home & Living,Khulna,Online,2,3561.25,0.087,7149.34
2024-01-22,Home & Living,Rajshahi,Online,2,3280.08,0.14,6204.69
2024-01-22,Home & Living,Dhaka,Online,5,3519.81,0.073,17879.69
2024-01-22,Beauty,Rajshahi,Store,1,1395.99,0.161,1345.1
2024-01-22,Beauty,Chattogram,Store,3,1553.72,0.141,4499.58
2024-01-22,Beauty,Rajshahi,Store,1,1268.47,0.058,1210.49
2024-01-22,Beauty,Chattogram,Online,1,1536.08,0.148,1321.38
2024-01-22,Beauty,Khulna,Store,1,1651.84,0.188,1405.48
2024-01-22,Sports,Dhaka,Online,4,4331.17,0.041,21398.85
2024-01-22,Sports,Dhaka,Online,1,3503.78,0.09,4308.66
2024-01-22,Sports,Dhaka,Store,3,4012.47,0.0,15879.27
2024-01-22,Sports,Chattogram,Store,3,4220.34,0.183,12764.96
2024-01-23,Electronics,Dhaka,Store,1,10957.47,0.068,11278.41
2024-01-23,Electronics,Rajshahi,Online,1,9362.26,0.026,10826.86
2024-01-23,Electronics,Rajshahi,Online,2,10421.88,0.079,20861.4
2024-01-23,Electronics,Chattogram,Online,4,12670.44,0.005,57203.19
2024-01-23,Electronics,Dhaka,Online,2,11342.87,0.049,24093.68
2024-01-23,Electronics,Khulna,Store,1,14658.55,0.036,15090.49
2024-01-23,Electronics,Dhaka,Online,2,9847.36,0.089,20053.57
2024-01-23,Electronics,Dhaka,Online,2,15115.29,0.057,28837.98
2024-01-23,Fashion,Dhaka,Store,4,2050.28,0.075,7500.59
2024-01-23,Fashion,Chattogram,Store,4,1764.08,0.0,7385.39
2024-01-23,Fashion,Chattogram,Store,1,2447.74,0.037,2702.66
2024-01-23,Fashion,Rajshahi,Online,1,2220.26,0.023,2535.71
2024-01-23,Fashion,Chattogram,Online,1,1714.08,0.182,1598.15
2024-01-23,Fashion,Chattogram,Store,1,2466.89,0.15,2258.39
2024-01-23,Home & Living,Dhaka,Store,1,4321.26,0.078,4430.97
2024-01-23,Home & Living,Dhaka,Online,5,4192.55,0.122,19445.94
2024-01-23,Home & Living,Dhaka,Online,1,4523.21,0.0,5027.71
2024-01-23,Home & Living,Dhaka,Online,4,4461.72,0.01,17451.04
2024-01-23,Beauty,Khulna,Online,1,1527.74,0.09,1561.64
2024-01-23,Beauty,Dhaka,Store,1,1582.06,0.085,1636.17
2024-01-23,Beauty,Rajshahi,Store,3,1468.47,0.101,4406.02
2024-01-23,Beauty,Khulna,Online,3,1334.06,0.048,4092.75
2024-01-23,Beauty,Rajshahi,Store,3,1404.52,0.0,4856.54
2024-01-23,Beauty,Khulna,Store,3,1770.61,0.187,4546.56
2024-01-23,Beauty,Khulna,Online,5,1897.62,0.113,8733.58
2024-01-23,Beauty,Dhaka,Online,2,1466.89,0.014,2877.26
2024-01-23,Sports,Dhaka,Online,3,2730.35,0.091,9950.53
2024-01-23,Sports,Dhaka,Store,1,3155.52,0.141,3513.16
2024-01-24,Electronics,Chattogram,Online,2,13751.28,0.094,28523.68
2024-01-24,Electronics,Rajshahi,Store,1,16958.64,0.153,16223.52
2024-01-24,Electronics,Dhaka,Online,2,13793.52,0.128,24735.45
2024-01-24,Fashion,Dhaka,Online,3,2953.8,0.051,8803.12
2024-01-24,Fashion,Chattogram,Online,2,2250.44,0.155,4487.72
2024-01-24,Fashion,Rajshahi,Online,2,2687.78,0.017,6181.68
2024-01-24,Fashion,Chattogram,Store,1,1926.91,0.096,1931.53
2024-01-24,Fashion,Dhaka,Online,3,1804.45,0.001,5380.38
2024-01-24,Fashion,Rajshahi,Online,1,2450.55,0.033,2520.16
2024-01-24,Home & Living,Dhaka,Online,1,3895.44,0.147,3603.46
2024-01-24,Home & Living,Chattogram,Store,3,2626.7,0.204,7506.64
2024-01-24,Home & Living,Khulna,Store,1,4766.65,0.086,5221.43
2024-01-24,Home & Living,Khulna,Online,1,4233.92,0.001,4536.1
2024-01-24,Home & Living,Dhaka,Store,2,3857.79,0.064,8400.88
2024-01-24,Home & Living,Dhaka,Store,1,4062.03,0.071,3942.68
2024-01-24,Home & Living,Dhaka,Online,1,4491.12,0.147,3805.79
2024-01-24,Home & Living,Rajshahi,Store,4,3248.35,0.07,13942.16
2024-01-24,Home & Living,Chattogram,Store,2,3857.72,0.044,7482.67
2024-01-24,Beauty,Dhaka,Store,1,1416.91,0.049,1565.87
2024-01-24,Beauty,Dhaka,Store,1,1593.32,0.05,1543.69
2024-01-24,Beauty,Dhaka,Online,3,1425.32,0.054,4737.03
2024-01-24,Beauty,Rajshahi,Online,2,1436.53,0.094,3015.73
2024-01-24,Beauty,Khulna,Store,1,1030.27,0.124,1011.66
2024-01-24,Sports,Dhaka,Online,2,3377.13,0.039,8765.13
2024-01-24,Sports,Rajshahi,Store,1,3870.07,0.078,4505.39
2024-01-24,Sports,Khulna,Online,2,4008.27,0.064,9513.96
2024-01-25,Electronics,Dhaka,Online,2,12293.08,0.111,24781.44
2024-01-25,Electronics,Dhaka,Online,1,11561.23,0.103,10885.44
2024-01-25,Electronics,Dhaka,Store,2,13985.1,0.146,25680.83
2024-01-25,Electronics,Rajshahi,Online,1,13035.1,0.113,13516.43
2024-01-25,Electronics,Chattogram,Online,1,10212.53,0.059,10696.45
2024-01-25,Electronics,Khulna,Store,1,10160.9,0.056,10366.04
2024-01-25,Electronics,Dhaka,Store,1,12276.36,0.057,12584.39
2024-01-25,Electronics,Dhaka,Store,2,12486.98,0.075,26322.59
2024-01-25,Fashion,Rajshahi,Store,2,2360.29,0.068,5068.02
2024-01-25,Fashion,Dhaka,Store,1,2027.68,0.018,2054.3
2024-01-25,Fashion,Chattogram,Online,2,2224.6,0.096,4441.48
2024-01-25,Fashion,Dhaka,Online,1,2063.13,0.105,1930.53
2024-01-25,Fashion,Chattogram,Store,2,1220.04,0.033,2461.87
2024-01-25,Fashion,Rajshahi,Store,1,1819.83,0.101,1809.71
2024-01-25,Fashion,Dhaka,Online,3,2168.73,0.118,6375.54
2024-01-25,Fashion,Chattogram,Online,2,2024.25,0.127,3573.68
2024-01-25,Fashion,Rajshahi,Online,1,2017.27,0.061,2231.55
2024-01-25,Home & Living,Khulna,Store,1,4520.51,0.108,4638.02
2024-01-25,Home & Living,Rajshahi,Online,1,4567.81,0.098,4650.12
2024-01-25,Home & Living,Dhaka,Store,2,3968.81,0.091,7297.47
2024-01-25,Home & Living,Khulna,Online,3,3267.76,0.122,8806.29
2024-01-25,Home & Living,Khulna,Online,1,4527.61,0.113,4595.16
2024-01-25,Home & Living,Dhaka,Online,2,2672.64,0.19,4302.49
2024-01-25,Beauty,Dhaka,Online,1,1525.49,0.093,1440.37
2024-01-25,Beauty,Khulna,Online,3,504.23,0.033,1758.25
2024-01-25,Beauty,Chattogram,Store,3,964.54,0.042,2766.36
2024-01-25,Beauty,Dhaka,Online,1,1602.94,0.081,1469.15
2024-01-25,Beauty,Chattogram,Store,1,1397.78,0.13,1201.98
2024-01-25,Beauty,Dhaka,Online,3,852.52,0.065,2378.73
2024-01-25,Beauty,Dhaka,Store,1,1543.77,0.116,1596.27
2024-01-25,Beauty,Dhaka,Online,1,1998.73,0.058,2130.0
2024-01-25,Beauty,Chattogram,Store,2,1503.91,0.143,3027.52
2024-01-25,Beauty,Rajshahi,Online,3,1454.54,0.067,4531.53
2024-01-25,Sports,Chattogram,Store,1,4062.04,0.009,5215.62
2024-01-25,Sports,Rajshahi,Store,1,3442.88,0.091,4068.06
2024-01-25,Sports,Rajshahi,Store,1,3074.24,0.1,3240.72
2024-01-26,Electronics,Chattogram,Store,4,11619.09,0.091,48681.11
2024-01-26,Electronics,Chattogram,Online,1,10888.68,0.138,11286.46
2024-01-26,Electronics,Chattogram,Online,1,16286.77,0.111,16847.98
2024-01-26,Electronics,Chattogram,Online,2,11220.52,0.085,22951.23
2024-01-26,Electronics,Dhaka,Store,1,6110.69,0.064,6132.05
2024-01-26,Electronics,Dhaka,Online,1,12863.26,0.054,12307.19
2024-01-26,Electronics,Rajshahi,Online,2,9580.63,0.131,19551.8
2024-01-26,Fashion,Dhaka,Store,2,2112.62,0.07,4106.04
2024-01-26,Fashion,Rajshahi,Store,2,2303.53,0.09,4917.06
2024-01-26,Fashion,Dhaka,Online,2,2613.57,0.071,5132.45
2024-01-26,Fashion,Chattogram,Online,2,1897.56,0.142,3872.07
2024-01-26,Fashion,Dhaka,Online,3,2442.74,0.096,7727.95
2024-01-26,Fashion,Dhaka,Store,4,1622.56,0.069,6333.99
2024-01-26,Fashion,Khulna,Online,1,3218.37,0.176,3173.81
2024-01-26,Fashion,Dhaka,Store,4,2444.52,0.019,9952.56
2024-01-26,Fashion,Chattogram,Online,2,2941.97,0.097,5281.83
2024-01-26,Fashion,Dhaka,Store,3,2409.37,0.092,7752.83
2024-01-26,Fashion,Dhaka,Online,2,1837.94,0.083,3523.9
2024-01-26,Fashion,Khulna,Online,2,2597.86,0.127,5248.59
2024-01-26,Fashion,Chattogram,Online,1,2869.09,0.124,2537.21
2024-01-26,Home & Living,Rajshahi,Online,4,3902.01,0.07,16355.6
2024-01-26,Home & Living,Dhaka,Online,1,3414.86,0.089,3197.72
2024-01-26,Home & Living,Chattogram,Online,1,5642.51,0.072,5381.89
2024-01-26,Home & Living,Dhaka,Online,1,4930.91,0.091,5193.6
2024-01-26,Home & Living,Dhaka,Store,1,3617.03,0.006,3605.62
2024-01-26,Home & Living,Khulna,Online,2,5065.74,0.117,10346.94
2024-01-26,Beauty,Chattogram,Online,3,1298.34,0.214,3539.12
2024-01-26,Beauty,Khulna,Online,2,1521.68,0.0,3024.64
2024-01-26,Beauty,Chattogram,Store,1,1502.39,0.0,1769.32
2024-01-26,Beauty,Khulna,Online,4,1117.94,0.06,4658.38
2024-01-26,Beauty,Chattogram,Store,1,1393.25,0.141,1332.03
2024-01-26,Sports,Khulna,Store,3,4739.08,0.099,15387.48
2024-01-26,Sports,Dhaka,Store,1,2622.82,0.099,3178.27
2024-01-26,Sports,Chattogram,Online,3,3242.17,0.133,11378.62
2024-01-26,Sports,Rajshahi,Online,2,3242.67,0.169,6537.39
2024-01-26,Sports,Dhaka,Store,2,2668.6,0.098,5604.06
2024-01-27,Electronics,Chattogram,Online,2,9618.83,0.134,17393.92
2024-01-27,Electronics,Dhaka,Store,2,10988.05,0.0,24416.38
2024-01-27,Electronics,Rajshahi,Store,1,14668.47,0.158,14713.21
2024-01-27,Electronics,Khulna,Online,2,13059.95,0.056,27439.11
2024-01-27,Electronics,Khulna,Online,1,12430.98,0.06,12469.69
2024-01-27,Electronics,Chattogram,Online,1,12457.01,0.109,12428.1
2024-01-27,Electronics,Dhaka,Store,1,6669.2,0.027,6719.41
2024-01-27,Electronics,Dhaka,Store,2,8719.29,0.142,15415.9
2024-01-27,Electronics,Khulna,Store,2,10309.27,0.0,24607.74
2024-01-27,Electronics,Khulna,Online,1,12814.6,0.104,12761.39
2024-01-27,Electronics,Dhaka,Online,2,17732.18,0.016,36018.63
2024-01-27,Electronics,Dhaka,Online,1,11320.24,0.036,12219.4
2024-01-27,Fashion,Dhaka,Store,1,2720.51,0.116,2658.8
2024-01-27,Fashion,Dhaka,Online,1,2970.97,0.11,2853.33
2024-01-27,Fashion,Chattogram,Online,2,2399.58,0.039,5378.95
2024-01-27,Fashion,Khulna,Store,3,1423.35,0.112,3933.53
2024-01-27,Fashion,Khulna,Online,4,1881.23,0.127,7070.64
2024-01-27,Fashion,Khulna,Store,1,2490.14,0.05,2773.97
2024-01-27,Fashion,Chattogram,Store,4,2116.86,0.084,8458.31
2024-01-27,Fashion,Dhaka,Online,2,1805.23,0.038,3643.24
2024-01-27,Home & Living,Dhaka,Store,1,3716.57,0.117,3396.09
2024-01-27,Home & Living,Dhaka,Store,1,5530.8,0.11,5802.76
2024-01-27,Home & Living,Rajshahi,Online,2,2804.88,0.105,4992.56
2024-01-27,Home & Living,Dhaka,Store,4,5570.26,0.139,23027.52
2024-01-27,Beauty,Dhaka,Online,1,1355.84,0.008,1470.15
2024-01-27,Beauty,Rajshahi,Online,2,1279.26,0.141,2292.62
2024-01-27,Beauty,Chattogram,Store,2,1445.16,0.144,2651.39
2024-01-27,Beauty,Khulna,Store,2,1635.89,0.02,3183.34
2024-01-27,Beauty,Khulna,Online,2,1739.88,0.12,3248.98
2024-01-27,Beauty,Rajshahi,Online,2,1667.64,0.0,3747.91
2024-01-27,Beauty,Dhaka,Store,3,1124.67,0.14,3027.48
2024-01-27,Beauty,Dhaka,Store,2,1261.82,0.101,2321.56
2024-01-27,Beauty,Chattogram,Store,4,971.98,0.0,4026.85
2024-01-27,Beauty,Chattogram,Store,2,1674.69,0.055,3379.88
2024-01-27,Beauty,Khulna,Online,3,1444.91,0.122,4160.07
2024-01-27,Sports,Dhaka,Store,4,3232.27,0.047,14841.06
2024-01-27,Sports,Dhaka,Online,3,2584.43,0.067,8984.69
2024-01-28,Electronics,Dhaka,Store,4,14539.4,0.167,54104.53
2024-01-28,Electronics,Dhaka,Store,2,10408.24,0.044,22389.84
2024-01-28,Electronics,Dhaka,Online,2,11156.8,0.077,22369.54
2024-01-28,Electronics,Rajshahi,Online,2,12718.13,0.023,29846.48
2024-01-28,Fashion,Khulna,Online,3,2086.68,0.051,6197.94
2024-01-28,Fashion,Chattogram,Online,5,2000.76,0.055,10866.55
2024-01-28,Fashion,Dhaka,Online,1,2825.96,0.11,2553.2
2024-01-28,Fashion,Rajshahi,Store,2,2550.68,0.163,4609.26
2024-01-28,Fashion,Chattogram,Store,1,2091.62,0.149,1941.74
2024-01-28,Fashion,Dhaka,Store,2,1726.59,0.05,3523.47
2024-01-28,Fashion,Dhaka,Store,1,2285.85,0.136,2008.0
2024-01-28,Fashion,Chattogram,Online,1,2368.49,0.017,2763.63
2024-01-28,Fashion,Dhaka,Online,2,1775.66,0.088,3237.91
2024-01-28,Home & Living,Dhaka,Store,1,5369.34,0.183,5034.86
2024-01-28,Home & Living,Khulna,Online,1,5235.02,0.065,5350.31
2024-01-28,Home & Living,Dhaka,Online,3,3216.94,0.064,10847.19
